product_ean,sales_pieces,sales_turnover_gross,store_id,sales_date_id,sales_receipt
9096004,1.0,22900.0,1233,20191215,116645660
9096004,1.0,22900.0,1233,20191213,115967226
9096004,1.0,22900.0,1233,20191213,116009904
9096004,1.0,22900.0,1233,20191212,115486088
9096004,1.0,22900.0,1233,20191210,114972425
9096004,1.0,22900.0,1233,20191212,115625496
9096004,1.0,22900.0,1233,20191211,115282783
9096004,1.0,22900.0,1233,20191211,115206870
9096004,1.0,22900.0,1233,20191211,115133992
9096004,1.0,22900.0,1233,20191207,113536762
9096004,1.0,22900.0,1233,20191210,114789380
9096004,1.0,22900.0,1233,20191207,113524712
9096004,1.0,22900.0,1233,20191209,114326934
9096004,1.0,22900.0,1233,20191211,115360242
9096004,1.0,22900.0,1233,20191210,114997208
9096004,1.0,22900.0,1233,20191212,115517693
9096004,1.0,22900.0,1233,20191208,113876551
9096004,1.0,22900.0,1233,20191207,113482683
9096004,1.0,22900.0,1233,20191212,115387342
9096004,1.0,22900.0,1233,20191210,114948875
9096004,1.0,22900.0,1233,20191211,115078673
9096004,1.0,22500.0,1424,20191201,109956876
9096004,1.0,22500.0,1424,20191201,109953900
9096004,1.0,22500.0,1424,20191201,109963488
9110167,1.0,23000.0,1424,20191202,110383278
9110167,1.0,23000.0,1424,20191203,110970409
9110167,1.0,23000.0,1424,20191204,110971490
9110167,1.0,23000.0,1424,20191204,111142376
9110167,1.0,23000.0,1424,20191204,111317299
9110167,1.0,23000.0,1424,20191201,109952953
9110167,1.0,23000.0,1424,20191202,110562981
9110167,1.0,23000.0,1424,20191203,110648360
9110167,1.0,23000.0,1424,20191202,110254088
9110167,1.0,23000.0,1424,20191202,110262143
9110167,2.0,46000.0,1424,20191204,110974973
9110167,2.0,46000.0,1424,20191203,110638335
9110167,1.0,23000.0,1424,20191201,110230712
9110167,1.0,23000.0,1424,20191204,111303911
9110167,1.0,23000.0,1424,20191204,110969509
9110167,2.0,46000.0,1424,20191201,109955362
9110167,1.0,23000.0,1424,20191202,110258418
9110167,1.0,23000.0,1424,20191201,110235594
9110167,1.0,23000.0,1424,20191203,110794647
9110167,3.0,69000.0,1424,20191204,110966932
9110167,2.0,46000.0,1424,20191203,110629382
9110167,1.0,23000.0,1424,20191202,110260890
9110167,1.0,23000.0,1424,20191201,109963034
9110167,1.0,23000.0,1424,20191202,110619002
9110167,1.0,23000.0,1424,20191203,110656666
9110167,1.0,23000.0,1424,20191204,110974122
9110167,1.0,23000.0,1424,20191204,110976777
9110167,1.0,23000.0,1424,20191204,111188901
9110167,1.0,23000.0,1424,20191204,111271282
9110167,1.0,23000.0,1424,20191202,110628041
9110167,1.0,23000.0,1424,20191201,110242564
9110167,1.0,23000.0,1424,20191204,110972695
9110167,1.0,23000.0,1424,20191204,111153960
9110167,1.0,23000.0,1424,20191205,111403957
9110167,1.0,23000.0,1424,20191201,109956504
9110167,1.0,23000.0,1424,20191202,110363599
9110167,1.0,23000.0,1424,20191201,110242257
9110167,1.0,23000.0,1424,20191204,110973746
9110167,4.0,92000.0,1424,20191204,111234018
9110167,1.0,23000.0,1424,20191203,110942285
9110167,1.0,23000.0,1424,20191202,110625693
9110167,1.0,23000.0,1424,20191203,110627050
9110167,1.0,23000.0,1424,20191203,110630937
9110167,1.0,23000.0,1424,20191202,110632166
9110167,1.0,23000.0,1424,20191202,110633206
9110167,2.0,46000.0,1424,20191201,110219696
9110167,1.0,23000.0,1424,20191201,110259540
9110167,1.0,23000.0,1424,20191202,110262658
9110167,1.0,23000.0,1424,20191203,110950893
9110167,1.0,23000.0,1424,20191205,111402356
9110167,1.0,23000.0,1424,20191205,112087557
9110167,1.0,23000.0,1424,20191205,112084532
9110167,1.0,23000.0,1424,20191208,113692397
9110167,1.0,23000.0,1424,20191208,113788096
9110167,1.0,23000.0,1424,20191205,112036396
9110167,1.0,23000.0,1424,20191204,111345035
9110167,1.0,23000.0,1424,20191207,113462509
9110167,1.0,23000.0,1424,20191207,113500585
9110167,2.0,46000.0,1424,20191204,111386780
9110167,1.0,23000.0,1424,20191207,112875563
9110167,1.0,23000.0,1424,20191207,113518049
9110167,2.0,46000.0,1424,20191208,113510290
9110167,2.0,46000.0,1424,20191208,113642735
9110167,2.0,46000.0,1424,20191205,111754483
9110167,1.0,23000.0,1424,20191206,112163204
9110167,1.0,23000.0,1424,20191207,112872619
9110167,1.0,23000.0,1424,20191207,113503326
9110167,1.0,23000.0,1424,20191208,113847952
9096004,1.0,22500.0,1424,20191206,112742264
9096004,1.0,22500.0,1424,20191207,112871385
9096004,1.0,22500.0,1424,20191206,112734581
9096004,1.0,22500.0,1424,20191206,112821634
9096004,3.0,67500.0,1424,20191206,112506209
9096004,1.0,22500.0,1424,20191206,112676396
9096004,1.0,22500.0,1424,20191206,112870927
9096004,1.0,22500.0,1424,20191207,112962553
9096004,1.0,22500.0,1424,20191206,112796811
9096004,1.0,22500.0,1424,20191206,112767122
9096004,2.0,45000.0,1424,20191207,112877746
9096004,1.0,22500.0,1424,20191207,112878068
9096004,2.0,45000.0,1424,20191206,112873081
9096004,1.0,22500.0,1424,20191207,113493235
9096004,1.0,22500.0,1424,20191208,113495388
9096004,1.0,22500.0,1424,20191208,113982240
9096004,1.0,22500.0,1424,20191208,113506446
9096004,1.0,22000.0,1210,20191205,111662933
9096004,2.0,43000.0,1210,20191206,112652572
9096004,1.0,22000.0,1210,20191207,112948204
9096004,5.0,107500.0,1210,20191207,113392735
9096004,1.0,22000.0,1210,20191207,113503352
9096004,2.0,44000.0,1210,20191208,113610109
9096004,5.0,107500.0,1210,20191208,113805492
9096004,1.0,215000.0,1210,20191208,113899434
9096004,1.0,215000.0,1210,20191205,111974961
9096004,1.0,22000.0,1210,20191205,112139974
9096004,2.0,44000.0,1210,20191206,112420525
9096004,1.0,22000.0,1210,20191207,113240030
9096004,4.0,88000.0,1210,20191208,113673777
9096004,1.0,22000.0,1210,20191208,113899456
9096004,5.0,107500.0,1210,20191208,113932435
9096004,1.0,22000.0,1210,20191206,112161210
9096004,1.0,22000.0,1210,20191205,111716261
9096004,1.0,22000.0,1210,20191205,112088616
9096004,3.0,64500.0,1210,20191205,112107188
9096004,1.0,22000.0,1210,20191206,112711869
9096004,1.0,22000.0,1210,20191206,112841201
9096004,1.0,22000.0,1210,20191215,116394836
9096004,1.0,22000.0,1210,20191209,114726984
9096004,1.0,22000.0,1210,20191210,114845049
9096004,2.0,44000.0,1210,20191210,115050216
9096004,1.0,22000.0,1210,20191211,115161346
9096004,1.0,22000.0,1210,20191213,115806253
9096004,2.0,43000.0,1210,20191215,116384246
9096004,5.0,107500.0,1210,20191209,114651295
9096004,5.0,110000.0,1210,20191211,115191261
9096004,1.0,22000.0,1210,20191212,115625404
9096004,1.0,22000.0,1210,20191211,115187624
9096004,1.0,22000.0,1210,20191212,115689540
9096004,2.0,44000.0,1210,20191213,115832179
9096004,2.0,44000.0,1210,20191215,116648209
9096004,5.0,107500.0,1210,20191210,114975630
9096004,1.0,22000.0,1210,20191210,115006771
9096004,1.0,22000.0,1210,20191211,115073430
9096004,3.0,64500.0,1210,20191211,115133899
9096004,1.0,22000.0,1210,20191212,115610736
9096004,5.0,107500.0,1210,20191212,115696413
9096004,3.0,66000.0,1210,20191213,115830371
9096004,1.0,22000.0,1210,20191215,116395624
9096004,5.0,110000.0,1210,20191215,116533013
9096004,1.0,22000.0,1210,20191209,114725295
9096004,5.0,107500.0,1210,20191211,115295150
9096004,1.0,22000.0,1210,20191211,115416831
9096004,5.0,107500.0,1210,20191212,115478483
9096004,1.0,215000.0,1210,20191211,115106571
9096004,1.0,22000.0,1210,20191210,114875040
9096004,1.0,21500.0,1210,20191212,115681851
9096004,5.0,107500.0,1210,20191213,115802943
9096004,5.0,107500.0,1210,20191215,116477665
9096004,1.0,22000.0,1210,20191215,116500858
9096004,2.0,43000.0,1210,20191212,115371948
9096004,5.0,107500.0,1210,20191210,115023626
9096004,1.0,22000.0,1210,20191210,114959344
9096004,1.0,21500.0,1210,20191212,115521947
9096004,1.0,22000.0,1210,20191212,115689119
9096004,1.0,22000.0,1210,20191215,116444592
9096004,1.0,22000.0,1210,20191215,116646641
9096004,3.0,64500.0,1210,20191215,116621486
9096004,1.0,21500.0,1210,20191210,114806173
9096004,1.0,22000.0,1210,20191211,115279474
9096004,1.0,22000.0,1210,20191212,115395061
9096004,1.0,22000.0,1210,20191210,115042363
9096004,1.0,22000.0,1210,20191210,114886565
9096004,2.0,43000.0,1210,20191212,115562659
9096004,2.0,44000.0,1210,20191215,116565527
9096004,1.0,215000.0,1210,20191212,115440094
9096004,1.0,22000.0,1210,20191212,115372937
9096004,2.0,43000.0,1210,20191211,115095567
9096004,5.0,110000.0,1210,20191213,115717142
9096004,1.0,22000.0,1210,20191213,115766728
9096004,2.0,44000.0,1210,20191213,115843204
9811026,5.0,108500.0,1210,20191206,112872971
9811026,1.0,22000.0,1210,20191205,111532230
9811026,3.0,65100.0,1210,20191205,112002207
9811026,2.0,43400.0,1210,20191205,111914232
9811026,1.0,22000.0,1210,20191206,112561869
9811026,1.0,22000.0,1210,20191207,113162435
9811026,1.0,22000.0,1210,20191207,113042343
9811026,3.0,65100.0,1210,20191207,113174339
9096004,3.0,64500.0,1210,20191208,113928676
9096004,1.0,22000.0,1210,20191210,114764363
9096004,5.0,110000.0,1210,20191209,114557150
9096004,1.0,22000.0,1210,20191210,115052253
9096004,2.0,43000.0,1210,20191210,114935898
9096004,1.0,22500.0,265,20191204,111269751
9096004,2.0,45000.0,265,20191201,110061233
9096004,2.0,45000.0,265,20191201,110111466
9096004,1.0,22500.0,265,20191201,110132571
9096004,1.0,22500.0,265,20191204,111152038
9096004,1.0,22500.0,265,20191203,110885480
9096004,1.0,22500.0,265,20191201,110176339
9110167,1.0,22500.0,265,20191203,110697680
9110167,1.0,22500.0,265,20191201,110124254
9110167,1.0,22500.0,265,20191201,110102888
9096004,1.0,22500.0,265,20191201,110010896
9110167,1.0,22500.0,265,20191201,110026553
9110167,1.0,22500.0,265,20191202,110504034
9110167,1.0,22500.0,265,20191203,110697508
9110167,3.0,67500.0,265,20191201,110160168
9110167,1.0,22500.0,265,20191209,114719190
9110167,1.0,22500.0,265,20191209,114720984
9096004,1.0,22500.0,265,20191208,113923610
9096004,2.0,45000.0,265,20191208,113907682
9096004,1.0,22500.0,265,20191208,113754023
9096004,1.0,22500.0,265,20191207,113129206
9096004,1.0,22500.0,265,20191208,113812248
9096004,1.0,22500.0,265,20191208,113936579
9096004,1.0,22500.0,265,20191209,114721114
9096004,1.0,22500.0,265,20191208,113701089
9096004,1.0,22500.0,265,20191209,114499632
9096004,1.0,22500.0,265,20191210,114819482
9096004,1.0,22500.0,265,20191207,113216760
9096004,2.0,45000.0,265,20191208,113544989
9096004,1.0,22500.0,265,20191207,113241114
9096004,1.0,22500.0,265,20191207,113477438
9096004,1.0,22500.0,265,20191208,113845815
9096004,1.0,22500.0,265,20191207,113464883
9110167,1.0,22500.0,265,20191208,113951151
9110167,1.0,22500.0,265,20191211,115108240
9096004,1.0,22500.0,265,20191207,113496198
9096004,1.0,22500.0,265,20191210,114790747
9096004,1.0,22500.0,265,20191209,114239628
9096004,1.0,22500.0,265,20191210,114851758
9110167,1.0,22500.0,265,20191210,114834318
9110167,1.0,22500.0,265,20191209,114477435
9110167,1.0,22500.0,265,20191210,114787869
9110167,1.0,22500.0,265,20191211,115312934
9110167,1.0,22500.0,265,20191211,115361534
9096004,1.0,22500.0,265,20191208,113659321
9096004,1.0,22500.0,265,20191209,114182339
9096004,1.0,22500.0,265,20191210,114764485
9096004,1.0,22500.0,265,20191207,113379707
9096004,1.0,22500.0,265,20191207,113521578
9096004,1.0,22500.0,265,20191208,113950421
9096004,1.0,22500.0,265,20191210,114815433
9096004,1.0,22500.0,265,20191209,114560199
9096004,1.0,22500.0,265,20191211,115215001
9096004,1.0,22500.0,265,20191209,114689622
9096004,1.0,22500.0,265,20191211,115099588
9096004,1.0,22500.0,265,20191213,115743596
9096004,1.0,22500.0,265,20191210,114854319
9096004,1.0,22500.0,265,20191211,115199316
9096004,1.0,22500.0,265,20191212,115523955
9096004,1.0,22500.0,265,20191211,115189535
9096004,1.0,22500.0,265,20191211,115345325
9096004,1.0,22500.0,265,20191212,115603329
9096004,1.0,22500.0,265,20191213,115768225
9096004,1.0,22500.0,265,20191212,115487910
9096004,2.0,45000.0,265,20191212,115546272
9096004,1.0,22500.0,265,20191211,115140095
9096004,2.0,45000.0,265,20191209,114668630
9096004,1.0,22500.0,265,20191210,114876650
9096004,1.0,22500.0,265,20191213,115834688
9110167,1.0,22500.0,265,20191212,115671408
9110167,1.0,22500.0,265,20191210,114874495
9110167,1.0,22500.0,265,20191212,115602483
9096004,1.0,22500.0,265,20191211,115345396
9096004,1.0,22500.0,265,20191213,115857879
9096004,1.0,22500.0,265,20191212,115640801
9096004,1.0,22500.0,265,20191213,115773863
9096004,1.0,22500.0,265,20191215,116605014
9096004,1.0,22500.0,265,20191212,115445401
9096004,1.0,22500.0,265,20191215,116567340
9096004,1.0,22500.0,265,20191211,115102774
9110167,1.0,22500.0,265,20191211,115194049
9110167,2.0,45600.0,299,20191211,115293373
9096004,1.0,22500.0,299,20191215,116608687
9096004,1.0,22500.0,299,20191214,116349069
9096004,1.0,22500.0,299,20191214,116348305
9096004,1.0,22500.0,299,20191214,116355131
9096004,1.0,22500.0,299,20191210,114880457
9096004,1.0,22500.0,299,20191212,115561163
9096004,1.0,23500.0,920,20191203,110867771
9096004,1.0,23500.0,920,20191205,112108276
9096004,2.0,47000.0,920,20191206,112797118
9096004,1.0,23500.0,920,20191205,112110772
9096004,1.0,23500.0,920,20191203,110844849
9096004,1.0,23500.0,920,20191204,111202534
9096004,1.0,23500.0,920,20191206,112846692
9096004,1.0,23500.0,920,20191207,113321816
9096004,1.0,23500.0,920,20191205,111924382
9096004,1.0,23500.0,920,20191207,113352065
9096004,1.0,23500.0,920,20191205,111607105
9096004,1.0,23500.0,920,20191205,111806775
9096004,1.0,23500.0,920,20191206,112335383
9096004,1.0,23500.0,920,20191206,112871317
9096004,1.0,23500.0,920,20191205,111680565
9096004,1.0,23500.0,920,20191202,110341964
9096004,1.0,23500.0,920,20191202,110471066
9096004,1.0,23500.0,920,20191202,110367646
9096004,1.0,23500.0,920,20191202,110400292
9096004,1.0,23500.0,920,20191201,110070024
9096004,1.0,23500.0,920,20191203,110971109
9096004,1.0,23500.0,920,20191202,110415372
9096004,1.0,23500.0,920,20191202,110270492
9096004,1.0,23500.0,920,20191201,110080425
9096004,1.0,23500.0,920,20191203,110658646
9096004,1.0,23500.0,920,20191202,110633599
9096004,1.0,23500.0,920,20191201,110259213
9096004,1.0,23500.0,920,20191202,110385628
9096004,1.0,23500.0,920,20191203,110707879
9096004,1.0,23500.0,920,20191202,110629501
9096004,1.0,23500.0,920,20191204,111169617
9096004,1.0,23500.0,920,20191204,110985366
9096004,1.0,23500.0,920,20191201,110160938
9096004,1.0,23500.0,920,20191204,111252404
9096004,1.0,23500.0,920,20191202,110282176
9096004,1.0,23500.0,920,20191201,110068186
9096004,1.0,23500.0,920,20191201,110082258
9096004,1.0,23500.0,920,20191204,111243899
9096004,1.0,23500.0,920,20191203,110829375
9096004,1.0,23500.0,920,20191201,110438770
9096004,1.0,23500.0,920,20191202,110625124
9096004,1.0,23500.0,920,20191202,110629079
9096004,1.0,23500.0,920,20191202,110292666
9110167,1.0,23500.0,920,20191201,110182071
9110167,1.0,23500.0,920,20191203,110867771
9110167,1.0,23500.0,920,20191204,111123002
9110167,1.0,23500.0,920,20191202,110579495
9110167,1.0,23500.0,920,20191202,110498361
9110167,1.0,23500.0,920,20191210,114873822
9110167,1.0,23500.0,920,20191209,114565250
9110167,1.0,23500.0,920,20191207,112893549
9110167,1.0,23500.0,920,20191204,111404418
9110167,1.0,23500.0,920,20191205,111891849
9110167,1.0,23500.0,920,20191206,112845637
9110167,2.0,47000.0,920,20191210,114763564
9110167,1.0,23500.0,920,20191209,114612193
9110167,2.0,47000.0,920,20191210,114764095
9110167,1.0,23500.0,920,20191211,115227957
9110167,1.0,23500.0,920,20191209,114165698
9096004,1.0,23500.0,920,20191209,114585433
9096004,1.0,23500.0,920,20191209,114729578
9096004,1.0,23500.0,920,20191207,113537194
9096004,1.0,23500.0,920,20191207,113318304
9096004,1.0,23500.0,920,20191208,113774147
9096004,1.0,23500.0,920,20191207,113417733
9096004,1.0,23500.0,920,20191207,113415389
9096004,1.0,23500.0,920,20191208,113916272
9424999,1.0,215500.0,931,20191213,115961792
9811026,2.0,433000.0,931,20191210,114900451
9811026,4.0,866000.0,931,20191212,115576190
9811026,1.0,216500.0,931,20191212,115669867
9811026,2.0,433000.0,931,20191214,116116291
9811026,1.0,163000.0,931,20191214,116040416
9811026,1.0,163000.0,931,20191215,116393718
9424999,1.0,215500.0,931,20191215,116602942
9096004,1.0,21900.0,931,20191210,114761332
9096004,1.0,21900.0,931,20191209,114143986
9096004,1.0,21900.0,931,20191209,114571568
9096004,1.0,21900.0,931,20191207,113520337
9096004,1.0,21900.0,931,20191209,114647866
9096004,2.0,43800.0,931,20191208,113894406
9096004,1.0,21900.0,931,20191209,114169971
9096004,1.0,21900.0,931,20191212,115678946
9096004,8.0,173600.0,931,20191213,115861840
9096004,1.0,21900.0,931,20191212,115518199
9096004,5.0,108500.0,931,20191213,115709847
9096004,2.0,43800.0,931,20191213,115717236
9096004,3.0,65100.0,931,20191215,116501938
9096004,1.0,22900.0,1233,20191213,115721492
9096004,1.0,22900.0,1233,20191215,116479405
9096004,1.0,22900.0,1233,20191201,110197473
9096004,1.0,22900.0,1233,20191201,110175155
9096004,1.0,22900.0,1233,20191202,110532430
9096004,1.0,22900.0,1233,20191202,110303702
9096004,1.0,22900.0,1233,20191201,110118936
9096004,1.0,22900.0,1233,20191202,110563201
9096004,1.0,22900.0,1233,20191201,110264681
9096004,1.0,22900.0,1233,20191207,113284999
9096004,1.0,22900.0,1233,20191209,114554775
9096004,1.0,22900.0,1233,20191203,110885130
9096004,1.0,22900.0,1233,20191205,112088522
9096004,1.0,22900.0,1233,20191207,113215626
9096004,1.0,22900.0,1233,20191205,111682367
9096004,1.0,22900.0,1233,20191205,111895248
9096004,1.0,22900.0,1233,20191206,112533185
9096004,1.0,22900.0,1233,20191207,113259125
9096004,1.0,22900.0,1233,20191203,110833905
9096004,1.0,22900.0,1233,20191201,110089205
9096004,1.0,22900.0,1233,20191204,111243826
9096004,1.0,22900.0,1233,20191201,110178588
9096004,1.0,22900.0,1233,20191204,111166519
9096004,1.0,23000.0,1269,20191209,114673616
9096004,1.0,23000.0,1269,20191210,114763484
9096004,1.0,23000.0,1269,20191207,113482456
9096004,1.0,23000.0,1269,20191209,114623734
9096004,1.0,23000.0,1269,20191209,114569038
9096004,1.0,23000.0,1269,20191209,114700298
9096004,1.0,23000.0,1269,20191209,114691571
9096004,1.0,23000.0,1269,20191208,113582899
9096004,1.0,23000.0,1269,20191209,114101359
9096004,1.0,23000.0,1269,20191209,114722038
9096004,1.0,23000.0,1269,20191204,111297370
9096004,1.0,23000.0,1269,20191205,111757052
9096004,1.0,23000.0,1269,20191205,111810158
9096004,1.0,23000.0,1269,20191207,113023379
9096004,1.0,23000.0,1269,20191203,110894341
9096004,1.0,23000.0,1269,20191204,111368280
9096004,1.0,23000.0,1269,20191208,113628334
9096004,1.0,23000.0,1269,20191208,113952442
9096004,1.0,23000.0,1269,20191207,113207416
9096004,1.0,23000.0,1269,20191208,113642681
9096004,1.0,23000.0,1269,20191209,114588938
9096004,1.0,23000.0,1269,20191209,114264837
9096004,1.0,23000.0,1269,20191208,113551188
9096004,1.0,23000.0,1269,20191201,110054340
9096004,1.0,23000.0,1269,20191202,110273149
9096004,1.0,23000.0,1269,20191201,110236762
9096004,1.0,23000.0,1269,20191202,110293410
9096004,1.0,23000.0,1269,20191201,109973294
9096004,1.0,23000.0,1269,20191203,110745288
9096004,1.0,23000.0,1269,20191204,111339906
9096004,1.0,23000.0,1269,20191205,112136308
9096004,1.0,23000.0,1269,20191206,112793984
9096004,1.0,23000.0,1269,20191204,111299021
9096004,1.0,23000.0,1269,20191205,111604668
9096004,1.0,23000.0,1269,20191205,111481468
9096004,1.0,23000.0,1269,20191207,112920811
9096004,1.0,23000.0,1269,20191203,110903890
9096004,1.0,23000.0,1269,20191210,114884817
9110167,1.0,23500.0,1269,20191209,114623734
9110167,1.0,23500.0,1269,20191212,115658479
9096004,1.0,23400.0,1418,20191211,115120253
9096004,1.0,23400.0,1418,20191213,115761556
9096004,1.0,23400.0,1418,20191215,116497392
9096004,1.0,23400.0,1418,20191209,114659697
9096004,1.0,23400.0,1418,20191214,116334515
9096004,1.0,23400.0,1418,20191202,110536798
9096004,1.0,23400.0,1418,20191201,110085040
9096004,1.0,23400.0,1418,20191208,113602497
9110167,1.0,23800.0,1418,20191212,115594571
9110167,1.0,23800.0,1418,20191214,116201116
9110167,1.0,23800.0,1418,20191207,113478397
9110167,1.0,23800.0,1418,20191202,110352998
9110167,1.0,23800.0,1418,20191201,110229164
9110167,1.0,23800.0,1418,20191204,111208552
9110167,1.0,23800.0,1418,20191206,112228156
9110167,1.0,23800.0,1418,20191203,110913816
9110167,1.0,23800.0,1418,20191207,113432381
9424999,2.0,45400.0,1420,20191204,111219232
9110167,1.0,22900.0,1420,20191201,110238873
9110167,1.0,22900.0,1420,20191201,110229728
9424999,1.0,22700.0,1420,20191202,110402498
9424999,1.0,22700.0,1420,20191204,111136591
9424999,2.0,45400.0,1420,20191201,110218030
9424999,1.0,22700.0,1420,20191202,110454738
9424999,1.0,22700.0,1420,20191202,110405099
9096004,1.0,23000.0,746,20191205,111518791
9096004,1.0,23000.0,746,20191206,112476882
9096004,1.0,23000.0,746,20191206,112683884
9096004,1.0,23000.0,746,20191205,111859766
9096004,1.0,22400.0,746,20191207,113425290
9096004,1.0,23000.0,746,20191207,113207539
9096004,1.0,23000.0,746,20191207,113207952
9096004,1.0,23000.0,746,20191207,113411027
9096004,1.0,23000.0,746,20191203,110753418
9096004,1.0,22800.0,746,20191206,112767116
9096004,1.0,23000.0,746,20191207,113534818
9096004,1.0,23000.0,746,20191208,113722599
9096004,1.0,23000.0,746,20191205,111885780
9096004,1.0,22400.0,746,20191206,112647344
9096004,1.0,23000.0,746,20191208,113990935
9096004,2.0,46000.0,746,20191205,111969408
9096004,1.0,23000.0,746,20191207,112949532
9096004,2.0,46000.0,746,20191207,113239703
9096004,1.0,23000.0,746,20191210,114856879
9096004,1.0,23000.0,746,20191209,114577921
9096004,1.0,23000.0,746,20191212,115406426
9096004,1.0,23000.0,746,20191211,115366572
9096004,1.0,23000.0,746,20191209,114646844
9096004,2.0,46000.0,746,20191209,114348961
9096004,1.0,23000.0,746,20191215,116510675
9096004,1.0,23000.0,746,20191212,115566533
9096004,1.0,23000.0,746,20191214,116239155
9096004,1.0,23000.0,746,20191214,116269126
9096004,1.0,23000.0,746,20191214,116224519
9096004,1.0,23000.0,746,20191214,116068708
9096004,1.0,23000.0,746,20191213,115945402
9096004,2.0,44800.0,746,20191213,115964598
9096004,1.0,22400.0,746,20191210,115008777
9096004,1.0,23000.0,746,20191213,115971443
9096004,1.0,23000.0,746,20191215,116378560
9096004,1.0,23000.0,746,20191215,116510814
9096004,1.0,23000.0,746,20191214,116026953
9096004,1.0,23000.0,746,20191211,115224569
9096004,1.0,23000.0,746,20191212,115621769
9096004,1.0,23000.0,746,20191212,115645205
9096004,1.0,23000.0,746,20191209,114367972
9096004,1.0,23000.0,746,20191210,114833951
9096004,1.0,23000.0,746,20191210,114775910
9096004,1.0,23000.0,746,20191209,114216608
9096004,1.0,23000.0,746,20191215,116416584
9096004,1.0,23000.0,746,20191215,116373800
9096004,1.0,23000.0,746,20191211,115162359
9096004,2.0,46000.0,746,20191212,115400149
9096004,1.0,23000.0,746,20191211,115197789
9096004,1.0,23000.0,746,20191213,115773369
9096004,1.0,23000.0,746,20191212,115587584
9096004,1.0,23000.0,746,20191214,116179974
9096004,1.0,23000.0,746,20191214,116267265
9096004,1.0,23000.0,746,20191214,116296258
9096004,1.0,23000.0,746,20191215,116447746
9110167,1.0,23300.0,746,20191212,115506942
9110167,1.0,23300.0,746,20191211,115332575
9096004,1.0,23000.0,746,20191212,115428892
9096004,1.0,23000.0,746,20191208,113889048
9096004,1.0,23000.0,746,20191211,115069298
9096004,1.0,23000.0,746,20191209,114413692
9096004,5.0,107000.0,1282,20191205,111788489
9096004,2.0,42800.0,1282,20191207,112924184
9096004,5.0,107000.0,1282,20191205,111810992
9096004,6.0,128400.0,1282,20191206,112283783
9096004,1.0,22500.0,1282,20191206,112143650
9096004,6.0,128400.0,1282,20191205,112031761
9096004,1.0,21400.0,1282,20191206,112282258
9096004,5.0,107000.0,1282,20191206,112160513
9096004,2.0,42800.0,1282,20191207,113395595
9096004,3.0,64200.0,1282,20191207,113419780
9096004,2.0,42800.0,1282,20191208,113533751
9096004,5.0,107000.0,1282,20191205,112089062
9096004,1.0,22500.0,1282,20191206,112138277
9096004,7.0,149800.0,1282,20191208,113503711
9096004,2.0,42800.0,1282,20191208,113647089
9096004,1.0,21400.0,1282,20191207,112894613
9096004,2.0,42800.0,1282,20191207,113336314
9096004,2.0,42800.0,1282,20191207,113020244
9096004,5.0,107000.0,1282,20191207,113105409
9096004,1.0,22500.0,1282,20191206,112181433
9096004,8.0,171200.0,1282,20191207,112984391
9096004,2.0,42800.0,1282,20191210,114778552
9096004,2.0,42800.0,1282,20191210,114742881
9096004,2.0,42800.0,1282,20191209,114322153
9096004,3.0,64200.0,1282,20191208,113637026
9096004,2.0,42800.0,1282,20191211,115203856
9096004,4.0,85600.0,1282,20191209,114052098
9096004,1.0,22500.0,1424,20191208,113507716
9096004,2.0,45000.0,1424,20191208,113661162
9096004,1.0,22500.0,1424,20191208,113909715
9096004,1.0,22500.0,1424,20191207,112965958
9096004,2.0,45000.0,1424,20191208,113531345
9096004,1.0,22500.0,1424,20191208,113982199
9096004,2.0,45000.0,1424,20191208,113847393
9096004,1.0,22500.0,1424,20191208,113502990
9096004,2.0,45000.0,1424,20191208,113504307
9096004,1.0,22500.0,1424,20191208,113497721
9096004,11.0,247500.0,1424,20191208,113510290
9096004,1.0,22500.0,1424,20191208,113492823
9096004,1.0,22500.0,1424,20191208,113523752
9096004,1.0,22500.0,1424,20191208,113703874
9096004,1.0,22500.0,1424,20191208,113877352
9096004,3.0,67500.0,1424,20191207,112935377
9096004,1.0,22500.0,1424,20191207,112966127
9096004,2.0,45000.0,1424,20191208,113517141
9096004,1.0,22500.0,1424,20191208,113719456
9096004,1.0,22500.0,1424,20191208,113943745
9096004,1.0,22500.0,1424,20191208,113980579
9096004,1.0,22500.0,1424,20191209,113968772
9096004,1.0,22500.0,1424,20191207,113484168
9096004,1.0,22500.0,1424,20191207,113454292
9096004,1.0,22500.0,1424,20191207,112892737
9096004,1.0,22500.0,1424,20191208,113687302
9096004,1.0,22500.0,1424,20191207,112874038
9096004,1.0,22500.0,1424,20191206,112876955
9096004,2.0,45000.0,1424,20191207,113499646
9096004,1.0,22500.0,1424,20191208,113521478
9096004,1.0,22500.0,1424,20191208,113667453
9110167,1.0,23000.0,1424,20191215,116354684
9110167,1.0,23000.0,1424,20191213,115976531
9110167,1.0,23000.0,1424,20191213,116012915
9110167,1.0,23000.0,1424,20191214,116348509
9110167,1.0,23000.0,1424,20191214,116018799
9110167,1.0,23000.0,1424,20191215,116464648
9110167,1.0,23000.0,1424,20191214,116180191
9110167,1.0,23000.0,1424,20191212,115590920
9110167,1.0,23000.0,1424,20191213,115832660
9110167,1.0,23000.0,1424,20191213,116017190
9110167,2.0,46000.0,1424,20191213,116019141
